timestamp,office_load_kw,logistics_load_kw,manufacturing_load_kw,ev_passenger_load_kw,ev_hgv_load_kw,total_load_kw
2024-04-22 11:00:00,42.97,35.15,302.4,90.78,0.0,471.3
2024-04-22 12:00:00,32.77,33.53,294.62,23.41,0.0,384.33
2024-04-22 13:00:00,34.84,37.9,305.54,2.32,0.0,380.6
2024-04-22 14:00:00,39.98,40.96,312.33,0.0,0.0,393.27
2024-04-22 15:00:00,53.24,33.66,293.07,0.0,0.0,379.97
2024-04-22 16:00:00,39.91,19.86,299.36,0.0,0.0,359.13
2024-04-22 17:00:00,29.66,68.13,301.81,0.0,0.0,399.6
2024-04-22 18:00:00,18.16,150.76,312.21,0.0,32.34,513.47
2024-04-22 19:00:00,10.88,150.06,304.18,0.0,193.75,658.87
2024-04-22 20:00:00,7.84,73.82,307.3,0.0,529.96,918.92
2024-04-22 21:00:00,7.49,21.67,300.64,0.0,528.0,857.8
2024-04-22 22:00:00,9.32,24.09,204.4,0.0,198.93,436.74
2024-04-22 23:00:00,8.02,18.63,204.55,0.0,27.71,258.91
2024-04-23 00:00:00,13.06,21.68,211.09,0.0,0.0,245.83
2024-04-23 01:00:00,11.08,24.25,198.06,0.0,0.0,233.39
2024-04-23 02:00:00,10.03,23.64,209.68,0.0,0.0,243.35
2024-04-23 03:00:00,11.46,19.67,208.26,0.0,0.0,239.39
2024-04-23 04:00:00,5.63,14.31,204.09,0.0,0.0,224.03
2024-04-23 05:00:00,10.18,27.69,200.39,0.0,0.0,238.26
2024-04-23 06:00:00,12.28,55.7,303.42,0.0,0.0,371.4
2024-04-23 07:00:00,17.4,130.78,312.08,0.0,0.0,460.26
2024-04-23 08:00:00,26.93,127.0,290.86,91.04,0.0,535.83
2024-04-23 09:00:00,41.66,63.16,296.33,184.17,0.0,585.32
2024-04-23 10:00:00,50.15,24.56,301.49,182.98,0.0,559.18
2024-04-23 11:00:00,42.31,28.18,298.51,91.09,0.0,460.09
2024-04-23 12:00:00,30.83,36.67,303.95,23.06,0.0,394.51
2024-04-23 13:00:00,33.85,37.3,298.23,2.38,0.0,371.76
2024-04-23 14:00:00,43.8,37.3,308.39,0.0,0.0,389.49
2024-04-23 15:00:00,52.54,32.83,299.39,0.0,0.0,384.76
2024-04-23 16:00:00,43.38,30.86,305.63,0.0,0.0,379.87
2024-04-23 17:00:00,26.32,63.68,294.01,0.0,0.0,384.01
2024-04-23 18:00:00,15.96,153.74,293.41,0.0,26.5,489.61
2024-04-23 19:00:00,12.41,147.77,306.63,0.0,193.66,660.47
2024-04-23 20:00:00,12.67,66.56,293.84,0.0,528.12,901.19
2024-04-23 21:00:00,9.82,25.04,298.7,0.0,530.5,864.06
2024-04-23 22:00:00,9.66,19.74,189.74,0.0,195.97,415.11
2024-04-23 23:00:00,9.82,26.44,194.36,0.0,20.94,251.56
2024-04-24 00:00:00,11.24,21.39,193.95,0.0,0.0,226.58
2024-04-24 01:00:00,6.94,26.15,208.48,0.0,0.0,241.57
2024-04-24 02:00:00,5.03,18.17,209.99,0.0,0.0,233.19
2024-04-24 03:00:00,9.05,18.04,198.3,0.0,0.0,225.39
2024-04-24 04:00:00,7.77,13.18,206.32,0.0,0.0,227.27
2024-04-24 05:00:00,6.47,26.26,205.32,0.0,0.0,238.05
2024-04-24 06:00:00,8.24,55.26,307.28,0.0,0.0,370.78
2024-04-24 07:00:00,16.48,123.43,307.21,0.0,0.0,447.12
2024-04-24 08:00:00,28.86,126.98,294.6,91.15,0.0,541.59
2024-04-24 09:00:00,42.62,58.2,305.63,181.84,0.0,588.29
2024-04-24 10:00:00,47.17,26.0,297.05,182.74,0.0,552.96
2024-04-24 11:00:00,39.64,35.08,299.68,92.22,0.0,466.62
2024-04-24 12:00:00,32.0,34.47,307.06,21.52,0.0,395.05
2024-04-24 13:00:00,32.93,28.32,294.97,1.63,0.0,357.85
2024-04-24 14:00:00,44.74,34.74,299.92,0.0,0.0,379.4
2024-04-24 15:00:00,47.94,33.8,295.42,0.0,0.0,377.16
2024-04-24 16:00:00,42.81,22.63,307.98,0.0,0.0,373.42
2024-04-24 17:00:00,23.09,65.47,310.06,0.0,0.0,398.62
2024-04-24 18:00:00,14.54,147.12,301.31,0.0,24.94,487.91
2024-04-24 19:00:00,9.47,147.99,316.61,0.0,194.04,668.11
2024-04-24 20:00:00,6.3,74.67,303.67,0.0,527.2,911.84
2024-04-24 21:00:00,8.15,29.28,298.52,0.0,523.72,859.67
2024-04-24 22:00:00,13.58,18.26,208.97,0.0,198.63,439.44
2024-04-24 23:00:00,8.0,24.13,196.09,0.0,20.76,248.98
2024-04-25 00:00:00,9.15,21.59,197.22,0.0,0.0,227.96
2024-04-25 01:00:00,9.39,24.57,200.64,0.0,0.0,234.6
2024-04-25 02:00:00,8.31,22.81,201.19,0.0,0.0,232.31
2024-04-25 03:00:00,4.96,21.71,202.35,0.0,0.0,229.02
2024-04-25 04:00:00,10.05,23.57,195.97,0.0,0.0,229.59
2024-04-25 05:00:00,10.83,19.0,202.44,0.0,0.0,232.27
2024-04-25 06:00:00,15.05,54.98,295.44,0.0,0.0,365.47
2024-04-25 07:00:00,13.99,126.42,293.62,0.0,0.0,434.03
2024-04-25 08:00:00,27.29,129.29,303.21,89.8,0.0,549.59
2024-04-25 09:00:00,44.03,62.71,304.98,183.74,0.0,595.46
2024-04-25 10:00:00,50.6,29.4,311.54,182.42,0.0,573.96
2024-04-25 11:00:00,45.33,34.66,299.22,90.03,0.0,469.24
2024-04-25 12:00:00,31.29,31.01,297.22,21.73,0.0,381.25
2024-04-25 13:00:00,30.96,33.38,300.58,1.23,0.0,366.15
2024-04-25 14:00:00,40.28,36.45,295.22,0.0,0.0,371.95
2024-04-25 15:00:00,52.3,35.9,303.64,0.0,0.0,391.84
2024-04-25 16:00:00,44.86,25.35,296.55,0.0,0.0,366.76
2024-04-25 17:00:00,28.19,70.74,298.88,0.0,0.0,397.81
2024-04-25 18:00:00,18.2,151.53,300.2,0.0,26.43,496.36
2024-04-25 19:00:00,9.27,152.68,308.38,0.0,196.13,666.46
2024-04-25 20:00:00,10.22,68.05,301.99,0.0,531.75,912.01
2024-04-25 21:00:00,11.23,25.26,301.95,0.0,530.94,869.38
2024-04-25 22:00:00,7.99,20.67,187.03,0.0,196.24,411.93
2024-04-25 23:00:00,11.32,22.99,197.63,0.0,27.29,259.23
2024-04-26 00:00:00,12.85,25.66,199.82,0.0,0.0,238.33
2024-04-26 01:00:00,10.28,24.44,191.0,0.0,0.0,225.72
2024-04-26 02:00:00,9.35,25.34,205.85,0.0,0.0,240.54
2024-04-26 03:00:00,10.74,13.98,199.7,0.0,0.0,224.42
2024-04-26 04:00:00,8.83,21.32,195.14,0.0,0.0,225.29
2024-04-26 05:00:00,8.1,17.01,207.33,0.0,0.0,232.44
2024-04-26 06:00:00,10.34,59.59,299.99,0.0,0.0,369.92
2024-04-26 07:00:00,13.28,120.86,293.97,0.0,0.0,428.11
2024-04-26 08:00:00,25.0,127.37,295.23,93.31,0.0,540.91
2024-04-26 09:00:00,44.1,62.19,299.28,184.89,0.0,590.46
2024-04-26 10:00:00,49.72,25.15,301.02,184.07,0.0,559.96
2024-04-26 11:00:00,44.45,33.1,296.8,92.21,0.0,466.56
2024-04-26 12:00:00,33.29,33.43,290.48,22.63,0.0,379.83
2024-04-26 13:00:00,33.1,42.22,292.81,2.42,0.0,370.55
2024-04-26 14:00:00,42.39,40.42,299.79,0.0,0.0,382.6
2024-04-26 15:00:00,48.34,37.23,297.57,0.0,0.0,383.14
2024-04-26 16:00:00,39.59,23.02,310.4,0.0,0.0,373.01
2024-04-26 17:00:00,27.21,69.13,298.5,0.0,0.0,394.84
2024-04-26 18:00:00,16.0,153.5,301.75,0.0,26.71,497.96
2024-04-26 19:00:00,12.88,152.47,294.13,0.0,192.95,652.43
2024-04-26 20:00:00,6.2,76.81,305.18,0.0,527.01,915.2
2024-04-26 21:00:00,9.45,24.04,309.26,0.0,525.24,867.99
2024-04-26 22:00:00,10.23,19.57,204.96,0.0,194.48,429.24
2024-04-26 23:00:00,6.48,19.0,194.17,0.0,26.6,246.25
2024-04-27 00:00:00,3.87,13.04,25.2,0.0,0.0,42.11
2024-04-27 01:00:00,0.0,18.47,34.44,0.0,0.0,52.91
2024-04-27 02:00:00,0.65,21.66,26.25,0.0,0.0,48.56
2024-04-27 03:00:00,1.46,23.11,25.61,0.0,0.0,50.18
2024-04-27 04:00:00,2.56,20.21,36.27,0.0,0.0,59.04
2024-04-27 05:00:00,0.61,26.8,29.76,0.0,0.0,57.17
2024-04-27 06:00:00,0.92,59.99,48.22,0.0,0.0,109.13
2024-04-27 07:00:00,0.0,131.63,33.84,0.0,0.0,165.47
2024-04-27 08:00:00,1.27,125.52,47.47,0.0,0.0,174.26
2024-04-27 09:00:00,7.36,51.53,41.95,0.0,0.0,100.84
2024-04-27 10:00:00,0.76,25.4,46.63,0.0,0.0,72.79
2024-04-27 11:00:00,7.5,35.48,51.26,0.0,0.0,94.24
2024-04-27 12:00:00,4.35,33.26,36.55,0.0,0.0,74.16
2024-04-27 13:00:00,3.74,29.03,52.77,0.0,0.0,85.54
2024-04-27 14:00:00,3.99,39.78,42.12,0.0,0.0,85.89
2024-04-27 15:00:00,5.55,35.84,44.73,0.0,0.0,86.12
2024-04-27 16:00:00,3.34,28.16,39.44,0.0,0.0,70.94
2024-04-27 17:00:00,0.23,73.67,49.36,0.0,0.0,123.26
2024-04-27 18:00:00,1.67,159.04,43.39,0.0,0.0,204.1
2024-04-27 19:00:00,3.76,153.08,38.85,0.0,0.0,195.69
2024-04-27 20:00:00,4.71,72.66,44.27,0.0,0.0,121.64
2024-04-27 21:00:00,2.46,24.98,49.97,0.0,0.0,77.41
2024-04-27 22:00:00,0.0,15.92,35.88,0.0,0.0,51.8
2024-04-27 23:00:00,0.5,20.83,21.92,0.0,0.0,43.25
2024-04-28 00:00:00,4.7,7.76,28.8,0.0,0.0,41.26
2024-04-28 01:00:00,0.19,7.12,41.89,0.0,0.0,49.2
2024-04-28 02:00:00,2.91,11.69,24.47,0.0,0.0,39.07
2024-04-28 03:00:00,0.0,0.0,32.65,0.0,0.0,32.65
2024-04-28 04:00:00,1.35,2.39,34.86,0.0,0.0,38.6
2024-04-28 05:00:00,3.48,0.0,26.42,0.0,0.0,29.9
2024-04-28 06:00:00,2.75,6.97,40.21,0.0,0.0,49.93
2024-04-28 07:00:00,3.58,13.73,43.19,0.0,0.0,60.5
2024-04-28 08:00:00,3.3,16.59,49.7,0.0,0.0,69.59
2024-04-28 09:00:00,3.07,14.48,44.25,0.0,0.0,61.8
2024-04-28 10:00:00,6.36,6.77,41.23,0.0,0.0,54.36
2024-04-28 11:00:00,0.21,6.69,45.43,0.0,0.0,52.33
2024-04-28 12:00:00,4.3,4.34,42.42,0.0,0.0,51.06
2024-04-28 13:00:00,7.2,0.0,49.4,0.0,0.0,56.6
2024-04-28 14:00:00,3.17,3.91,43.1,0.0,0.0,50.18
2024-04-28 15:00:00,3.41,7.53,53.34,0.0,0.0,64.28
2024-04-28 16:00:00,5.14,4.4,39.08,0.0,0.0,48.62
2024-04-28 17:00:00,3.68,18.93,42.72,0.0,0.0,65.33
2024-04-28 18:00:00,0.79,20.61,42.06,0.0,0.0,63.46
2024-04-28 19:00:00,0.0,24.48,39.93,0.0,0.0,64.41
2024-04-28 20:00:00,0.0,13.32,38.51,0.0,0.0,51.83
2024-04-28 21:00:00,0.32,9.85,36.54,0.0,0.0,46.71
2024-04-28 22:00:00,0.0,4.08,36.9,0.0,0.0,40.98
2024-04-28 23:00:00,0.0,4.63,33.49,0.0,0.0,38.12
2024-04-29 00:00:00,5.88,23.19,205.26,0.0,0.0,234.33
2024-04-29 01:00:00,9.38,25.01,206.82,0.0,0.0,241.21
2024-04-29 02:00:00,10.21,18.19,194.16,0.0,0.0,222.56
2024-04-29 03:00:00,9.93,22.28,198.05,0.0,0.0,230.26
2024-04-29 04:00:00,5.62,25.07,201.14,0.0,0.0,231.83
2024-04-29 05:00:00,9.4,28.7,209.15,0.0,0.0,247.25
2024-04-29 06:00:00,5.54,60.7,291.44,0.0,0.0,357.68
2024-04-29 07:00:00,16.41,126.41,303.81,0.0,0.0,446.63
2024-04-29 08:00:00,25.45,118.41,297.3,91.97,0.0,533.13
2024-04-29 09:00:00,44.07,54.27,306.16,182.72,0.0,587.22
2024-04-29 10:00:00,50.88,23.23,301.09,184.26,0.0,559.46
2024-04-29 11:00:00,40.72,32.28,301.11,93.97,0.0,468.08
2024-04-29 12:00:00,30.13,43.16,312.03,22.74,0.0,408.06
2024-04-29 13:00:00,31.26,32.23,299.59,1.44,0.0,364.52
2024-04-29 14:00:00,43.02,40.99,296.33,0.0,0.0,380.34
2024-04-29 15:00:00,49.67,28.2,302.24,0.0,0.0,380.11
2024-04-29 16:00:00,42.57,26.85,298.7,0.0,0.0,368.12
2024-04-29 17:00:00,25.86,70.71,299.83,0.0,0.0,396.4
2024-04-29 18:00:00,16.04,153.23,306.74,0.0,28.39,504.4
2024-04-29 19:00:00,11.53,158.45,302.52,0.0,198.71,671.21
2024-04-29 20:00:00,11.37,61.33,307.83,0.0,529.9,910.43
2024-04-29 21:00:00,9.91,27.72,297.93,0.0,530.18,865.74
2024-04-29 22:00:00,8.82,25.1,199.32,0.0,193.64,426.88
2024-04-29 23:00:00,8.15,21.08,201.12,0.0,27.53,257.88
2024-04-30 00:00:00,7.95,13.6,203.75,0.0,0.0,225.3
2024-04-30 01:00:00,12.97,15.89,209.54,0.0,0.0,238.4
2024-04-30 02:00:00,10.57,19.97,197.61,0.0,0.0,228.15
2024-04-30 03:00:00,7.23,23.95,195.35,0.0,0.0,226.53
2024-04-30 04:00:00,8.45,23.97,188.7,0.0,0.0,221.12
2024-04-30 05:00:00,7.11,25.2,201.76,0.0,0.0,234.07
2024-04-30 06:00:00,12.11,57.75,315.18,0.0,0.0,385.04
2024-04-30 07:00:00,14.96,124.98,295.22,0.0,0.0,435.16
2024-04-30 08:00:00,26.69,128.36,307.22,90.08,0.0,552.35
2024-04-30 09:00:00,41.55,60.75,303.52,183.38,0.0,589.2
2024-04-30 10:00:00,51.24,22.04,309.35,184.36,0.0,566.99
2024-04-30 11:00:00,40.48,30.7,293.72,92.24,0.0,457.14
2024-04-30 12:00:00,29.29,33.68,302.73,22.77,0.0,388.47
2024-04-30 13:00:00,32.38,30.74,303.57,2.23,0.0,368.92
2024-04-30 14:00:00,42.52,35.95,300.62,0.0,0.0,379.09
2024-04-30 15:00:00,50.2,32.0,298.2,0.0,0.0,380.4
2024-04-30 16:00:00,42.05,21.09,297.22,0.0,0.0,360.36
2024-04-30 17:00:00,27.22,63.59,306.94,0.0,0.0,397.75
2024-04-30 18:00:00,17.95,147.39,308.15,0.0,25.93,499.42
2024-04-30 19:00:00,11.98,150.39,305.54,0.0,196.01,663.92
2024-04-30 20:00:00,8.53,64.04,291.24,0.0,530.06,893.87
2024-04-30 21:00:00,11.16,29.19,299.29,0.0,526.03,865.67
2024-04-30 22:00:00,8.64,24.61,197.09,0.0,195.22,425.56
2024-04-30 23:00:00,7.85,21.35,197.25,0.0,29.5,255.95
2024-05-01 00:00:00,11.55,18.02,199.24,0.0,0.0,228.81
2024-05-01 01:00:00,8.9,14.32,194.86,0.0,0.0,218.08
2024-05-01 02:00:00,10.4,21.3,200.89,0.0,0.0,232.59
2024-05-01 03:00:00,9.4,23.73,200.38,0.0,0.0,233.51
2024-05-01 04:00:00,11.42,12.9,176.47,0.0,0.0,200.79
2024-05-01 05:00:00,10.72,19.57,198.73,0.0,0.0,229.02
2024-05-01 06:00:00,10.54,65.31,302.4,0.0,0.0,378.25
2024-05-01 07:00:00,15.75,129.25,302.21,0.0,0.0,447.21
2024-05-01 08:00:00,25.53,130.19,293.34,91.89,0.0,540.95
2024-05-01 09:00:00,38.95,59.77,301.16,185.05,0.0,584.93
2024-05-01 10:00:00,47.02,22.87,304.94,183.71,0.0,558.54
2024-05-01 11:00:00,43.53,31.18,296.46,92.81,0.0,463.98
2024-05-01 12:00:00,31.75,36.5,299.31,21.65,0.0,389.21
2024-05-01 13:00:00,33.73,37.01,313.83,1.83,0.0,386.4
2024-05-01 14:00:00,44.82,29.75,300.94,0.0,0.0,375.51
2024-05-01 15:00:00,52.11,26.71,298.77,0.0,0.0,377.59
2024-05-01 16:00:00,40.92,23.78,302.31,0.0,0.0,367.01
2024-05-01 17:00:00,28.69,68.16,301.23,0.0,0.0,398.08
2024-05-01 18:00:00,15.64,152.38,293.46,0.0,29.69,491.17
2024-05-01 19:00:00,11.73,153.95,295.16,0.0,193.41,654.25
2024-05-01 20:00:00,9.8,62.56,289.87,0.0,527.7,889.93
2024-05-01 21:00:00,11.06,23.98,293.89,0.0,527.05,855.98
2024-05-01 22:00:00,9.09,18.58,212.99,0.0,197.96,438.62
2024-05-01 23:00:00,12.05,24.67,194.01,0.0,22.7,253.43
2024-05-02 00:00:00,7.79,25.34,196.72,0.0,0.0,229.85
2024-05-02 01:00:00,7.5,18.28,198.57,0.0,0.0,224.35
2024-05-02 02:00:00,10.54,21.0,195.03,0.0,0.0,226.57
2024-05-02 03:00:00,11.37,17.44,199.06,0.0,0.0,227.87
2024-05-02 04:00:00,11.39,17.43,196.58,0.0,0.0,225.4
2024-05-02 05:00:00,11.34,21.84,197.69,0.0,0.0,230.87
2024-05-02 06:00:00,12.25,67.17,303.63,0.0,0.0,383.05
2024-05-02 07:00:00,16.36,128.02,293.56,0.0,0.0,437.94
2024-05-02 08:00:00,26.68,125.78,301.93,91.68,0.0,546.07
2024-05-02 09:00:00,42.8,57.71,300.35,182.14,0.0,583.0
2024-05-02 10:00:00,49.51,30.84,301.91,183.35,0.0,565.61
2024-05-02 11:00:00,46.96,29.56,293.34,93.28,0.0,463.14
2024-05-02 12:00:00,31.95,34.03,292.8,23.28,0.0,382.06
2024-05-02 13:00:00,32.95,30.62,299.16,2.51,0.0,365.24
2024-05-02 14:00:00,43.68,30.52,307.51,0.0,0.0,381.71
2024-05-02 15:00:00,51.99,33.55,298.7,0.0,0.0,384.24
2024-05-02 16:00:00,41.77,23.48,297.34,0.0,0.0,362.59
2024-05-02 17:00:00,25.9,75.15,305.68,0.0,0.0,406.73
2024-05-02 18:00:00,17.28,153.85,293.3,0.0,26.24,490.67
2024-05-02 19:00:00,13.08,147.34,303.82,0.0,201.76,666.0
2024-05-02 20:00:00,12.28,74.35,301.31,0.0,532.4,920.34
2024-05-02 21:00:00,8.58,29.77,303.93,0.0,530.37,872.65
2024-05-02 22:00:00,12.63,17.84,198.88,0.0,195.08,424.43
2024-05-02 23:00:00,7.94,20.91,189.69,0.0,29.5,248.04
2024-05-03 00:00:00,10.09,17.92,194.99,0.0,0.0,223.0
2024-05-03 01:00:00,9.53,22.75,203.29,0.0,0.0,235.57
2024-05-03 02:00:00,8.59,16.62,203.94,0.0,0.0,229.15
2024-05-03 03:00:00,8.56,20.24,200.74,0.0,0.0,229.54
2024-05-03 04:00:00,10.64,23.43,192.42,0.0,0.0,226.49
2024-05-03 05:00:00,6.33,23.0,210.81,0.0,0.0,240.14
2024-05-03 06:00:00,15.19,66.28,298.84,0.0,0.0,380.31
2024-05-03 07:00:00,11.85,116.53,296.32,0.0,0.0,424.7
2024-05-03 08:00:00,26.05,131.1,305.21,91.79,0.0,554.15
2024-05-03 09:00:00,40.26,55.12,301.52,184.07,0.0,580.97
2024-05-03 10:00:00,50.94,21.13,303.9,183.8,0.0,559.77
2024-05-03 11:00:00,41.03,31.86,304.13,91.33,0.0,468.35
2024-05-03 12:00:00,35.04,37.0,297.08,22.82,0.0,391.94
2024-05-03 13:00:00,31.98,32.09,294.52,3.54,0.0,362.13
2024-05-03 14:00:00,44.86,37.42,309.09,0.0,0.0,391.37
2024-05-03 15:00:00,49.07,41.7,294.59,0.0,0.0,385.36
2024-05-03 16:00:00,40.02,19.55,297.33,0.0,0.0,356.9
2024-05-03 17:00:00,25.44,70.8,301.46,0.0,0.0,397.7
2024-05-03 18:00:00,13.03,150.8,297.77,0.0,21.03,482.63
2024-05-03 19:00:00,9.18,149.29,308.6,0.0,195.37,662.44
2024-05-03 20:00:00,11.48,62.7,307.17,0.0,533.4,914.75
2024-05-03 21:00:00,6.02,23.77,302.97,0.0,531.43,864.19
2024-05-03 22:00:00,8.64,18.78,196.42,0.0,195.12,418.96
2024-05-03 23:00:00,12.39,16.92,206.0,0.0,24.02,259.33
2024-05-04 00:00:00,0.0,23.27,35.53,0.0,0.0,58.8
2024-05-04 01:00:00,2.7,14.74,27.2,0.0,0.0,44.64
2024-05-04 02:00:00,2.65,20.17,23.56,0.0,0.0,46.38
2024-05-04 03:00:00,1.92,17.14,40.77,0.0,0.0,59.83
2024-05-04 04:00:00,4.09,22.42,38.17,0.0,0.0,64.68
2024-05-04 05:00:00,1.15,28.33,38.87,0.0,0.0,68.35
2024-05-04 06:00:00,1.61,57.94,34.77,0.0,0.0,94.32
2024-05-04 07:00:00,1.38,129.19,50.67,0.0,0.0,181.24
2024-05-04 08:00:00,3.65,123.73,33.14,0.0,0.0,160.52
2024-05-04 09:00:00,3.21,57.74,43.12,0.0,0.0,104.07
2024-05-04 10:00:00,6.25,33.22,45.74,0.0,0.0,85.21
2024-05-04 11:00:00,3.88,33.96,45.75,0.0,0.0,83.59
2024-05-04 12:00:00,1.53,35.48,47.7,0.0,0.0,84.71
2024-05-04 13:00:00,3.61,36.83,47.6,0.0,0.0,88.04
2024-05-04 14:00:00,0.77,37.55,40.97,0.0,0.0,79.29
2024-05-04 15:00:00,2.82,30.58,47.6,0.0,0.0,81.0
2024-05-04 16:00:00,3.76,19.86,47.87,0.0,0.0,71.49
2024-05-04 17:00:00,0.0,69.26,46.43,0.0,0.0,115.69
2024-05-04 18:00:00,3.31,159.5,36.81,0.0,0.0,199.62
2024-05-04 19:00:00,1.01,151.27,47.6,0.0,0.0,199.88
2024-05-04 20:00:00,1.45,67.29,42.35,0.0,0.0,111.09
2024-05-04 21:00:00,0.0,30.54,47.76,0.0,0.0,78.3
2024-05-04 22:00:00,2.84,18.76,26.06,0.0,0.0,47.66
2024-05-04 23:00:00,0.0,21.44,23.76,0.0,0.0,45.2
2024-05-05 00:00:00,4.7,0.0,31.64,0.0,0.0,36.34
2024-05-05 01:00:00,4.13,5.4,31.05,0.0,0.0,40.58
2024-05-05 02:00:00,0.0,0.0,34.62,0.0,0.0,34.62
2024-05-05 03:00:00,4.01,1.24,23.17,0.0,0.0,28.42
2024-05-05 04:00:00,0.0,0.0,29.32,0.0,0.0,29.32
2024-05-05 05:00:00,4.21,6.48,31.83,0.0,0.0,42.52
2024-05-05 06:00:00,0.31,6.51,53.43,0.0,0.0,60.25
2024-05-05 07:00:00,1.94,10.47,40.96,0.0,0.0,53.37
2024-05-05 08:00:00,0.93,16.7,48.38,0.0,0.0,66.01
2024-05-05 09:00:00,3.99,8.54,52.88,0.0,0.0,65.41
2024-05-05 10:00:00,3.62,11.25,40.97,0.0,0.0,55.84
2024-05-05 11:00:00,4.5,4.13,45.74,0.0,0.0,54.37
2024-05-05 12:00:00,4.07,6.99,40.48,0.0,0.0,51.54
2024-05-05 13:00:00,0.94,15.26,42.1,0.0,0.0,58.3
2024-05-05 14:00:00,5.72,0.0,43.32,0.0,0.0,49.04
2024-05-05 15:00:00,4.76,7.14,28.67,0.0,0.0,40.57
2024-05-05 16:00:00,4.54,0.0,46.95,0.0,0.0,51.49
2024-05-05 17:00:00,0.57,6.88,43.36,0.0,0.0,50.81
2024-05-05 18:00:00,0.0,20.95,37.84,0.0,0.0,58.79
2024-05-05 19:00:00,0.0,26.93,37.22,0.0,0.0,64.15
2024-05-05 20:00:00,0.66,13.32,41.31,0.0,0.0,55.29
2024-05-05 21:00:00,0.0,4.89,51.71,0.0,0.0,56.6
2024-05-05 22:00:00,0.0,2.4,19.61,0.0,0.0,22.01
2024-05-05 23:00:00,0.21,3.14,24.87,0.0,0.0,28.22
2024-05-06 00:00:00,9.09,14.37,200.46,0.0,0.0,223.92
2024-05-06 01:00:00,12.11,15.61,196.26,0.0,0.0,223.98
2024-05-06 02:00:00,11.01,24.85,191.04,0.0,0.0,226.9
2024-05-06 03:00:00,9.66,21.13,199.39,0.0,0.0,230.18
2024-05-06 04:00:00,5.06,22.0,209.12,0.0,0.0,236.18
2024-05-06 05:00:00,10.39,21.15,196.92,0.0,0.0,228.46
2024-05-06 06:00:00,14.68,62.6,303.84,0.0,0.0,381.12
2024-05-06 07:00:00,16.13,123.26,298.8,0.0,0.0,438.19
2024-05-06 08:00:00,26.29,128.1,309.05,92.69,0.0,556.13
2024-05-06 09:00:00,39.2,59.85,304.42,183.99,0.0,587.46
2024-05-06 10:00:00,48.9,36.93,292.34,182.29,0.0,560.46
2024-05-06 11:00:00,43.64,43.47,294.98,91.3,0.0,473.39
2024-05-06 12:00:00,34.01,34.93,297.99,23.4,0.0,390.33
2024-05-06 13:00:00,32.4,39.12,307.75,3.15,0.0,382.42
2024-05-06 14:00:00,43.76,35.86,302.93,0.0,0.0,382.55
2024-05-06 15:00:00,50.26,35.0,307.18,0.0,0.0,392.44
2024-05-06 16:00:00,45.08,20.56,300.06,0.0,0.0,365.7
2024-05-06 17:00:00,25.07,67.45,302.42,0.0,0.0,394.94
2024-05-06 18:00:00,16.75,151.93,288.52,0.0,23.47,480.67
2024-05-06 19:00:00,12.94,141.41,307.12,0.0,196.36,657.83
2024-05-06 20:00:00,12.79,67.9,287.63,0.0,530.79,899.11
2024-05-06 21:00:00,12.56,30.29,296.02,0.0,529.76,868.63
2024-05-06 22:00:00,8.94,16.72,205.73,0.0,191.2,422.59
2024-05-06 23:00:00,8.21,15.58,191.06,0.0,26.8,241.65
2024-05-07 00:00:00,12.32,19.26,190.97,0.0,0.0,222.55
2024-05-07 01:00:00,11.68,26.74,196.12,0.0,0.0,234.54
2024-05-07 02:00:00,9.04,22.06,209.73,0.0,0.0,240.83
2024-05-07 03:00:00,8.96,14.67,203.79,0.0,0.0,227.42
2024-05-07 04:00:00,11.61,20.02,196.65,0.0,0.0,228.28
2024-05-07 05:00:00,12.14,27.38,195.39,0.0,0.0,234.91
2024-05-07 06:00:00,11.24,53.55,304.12,0.0,0.0,368.91
2024-05-07 07:00:00,14.89,124.16,299.8,0.0,0.0,438.85
2024-05-07 08:00:00,26.53,129.48,303.55,91.41,0.0,550.97
2024-05-07 09:00:00,43.57,60.56,297.44,183.25,0.0,584.82
2024-05-07 10:00:00,49.86,27.29,297.8,182.98,0.0,557.93
2024-05-07 11:00:00,47.11,38.76,295.44,92.14,0.0,473.45
2024-05-07 12:00:00,32.09,36.57,300.82,24.02,0.0,393.5
2024-05-07 13:00:00,32.55,34.75,306.25,3.08,0.0,376.63
2024-05-07 14:00:00,43.42,36.26,299.44,0.0,0.0,379.12
2024-05-07 15:00:00,50.17,32.65,295.49,0.0,0.0,378.31
2024-05-07 16:00:00,40.05,21.02,294.72,0.0,0.0,355.79
2024-05-07 17:00:00,26.1,69.11,298.37,0.0,0.0,393.58
2024-05-07 18:00:00,10.7,158.67,306.52,0.0,27.7,503.59
2024-05-07 19:00:00,14.96,148.47,311.33,0.0,191.9,666.66
2024-05-07 20:00:00,10.63,63.6,300.09,0.0,530.66,904.98
2024-05-07 21:00:00,9.7,29.45,300.59,0.0,527.93,867.67
2024-05-07 22:00:00,8.87,23.24,196.08,0.0,197.54,425.73
2024-05-07 23:00:00,12.45,13.33,206.8,0.0,32.54,265.12
2024-05-08 00:00:00,10.5,22.4,206.22,0.0,0.0,239.12
2024-05-08 01:00:00,9.45,20.73,192.11,0.0,0.0,222.29
2024-05-08 02:00:00,10.28,21.99,203.1,0.0,0.0,235.37
